indv	poject	pop3code	population	genetic_region	latitude	longitude	color
HGDP01019	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
HGDP01010	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
HGDP00995	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
LP6005441-DNA_G06	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
HGDP01001	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
LP6005441-DNA_H06	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
HGDP01014	HGDP	KAB	Karitiana in Brazil	AMR	-10	-63	red
HG02056	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02070	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01873	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01841	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01858	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02514	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01860	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01878	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01872	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01874	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01842	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01859	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02083	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02069	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02521	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02131	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01861	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02513	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01871	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02059	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02060	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02526	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01863	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02049	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01595	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01840	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02048	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02525	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01596	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01597	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01870	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02031	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01600	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01865	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01598	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02047	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02522	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02050	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02082	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01857	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02081	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02130	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02027	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02071	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02057	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02058	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02120	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01866	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02061	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01867	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02141	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02142	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01869	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02524	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02025	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02068	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02028	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01862	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02016	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01864	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02121	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02139	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02122	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01850	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02064	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01855	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02078	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02129	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02080	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02084	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02029	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01599	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02088	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02138	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02040	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02019	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02140	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02023	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01868	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02067	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02024	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02523	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02128	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02133	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02113	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02116	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01847	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02512	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02035	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02075	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02020	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02126	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02077	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01853	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02079	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02017	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02085	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02015	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02073	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02127	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02018	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01848	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01846	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02030	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02076	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01851	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01852	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02074	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02087	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02026	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02086	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01849	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01843	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02032	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02137	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02136	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02134	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01844	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG01845	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02132	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02072	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
HG02135	1000 Genomes	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	10.78	106.68	green3
LP6005441-DNA_B07	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01322	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01317	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01319	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01318	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01321	HGDP	LHC	Lahu in China	EAS	22	100	green3
LP6005443-DNA_E01	HGDP	LHC	Lahu in China	EAS	22	100	green3
HGDP01326	HGDP	LHC	Lahu in China	EAS	22	100	green3
NA19017	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19023	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19024	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19019	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19020	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19027	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19028	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19030	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19031	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19035	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19036	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19037	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19038	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19041	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19042	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19043	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19025	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19026	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19307	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19308	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19309	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19310	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19312	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19314	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19315	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19316	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19317	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19318	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19319	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19320	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19321	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19323	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19324	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19327	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19328	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19331	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19332	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19334	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19338	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19346	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19347	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19350	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19351	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19355	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19360	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19372	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19374	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19375	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19376	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19377	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19378	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19379	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19380	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19383	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19384	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19385	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19390	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19391	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19393	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19394	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19395	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19397	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19399	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19401	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19403	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19404	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19428	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19429	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19430	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19431	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19434	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19435	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19436	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19437	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19438	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19439	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19440	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19443	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19445	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19446	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19448	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19449	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19451	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19452	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19454	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19455	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19456	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19457	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19461	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19462	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19463	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19466	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19467	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19468	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19471	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19472	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19473	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19474	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
NA19475	1000 Genomes	LWK	Luhya in Webuye, Kenya	AFR	-1.27	36.61	orange
HGDP00130	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00136	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00140	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00141	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00133	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00139	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00145	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00146	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00143	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00149	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00134	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00135	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00153	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00137	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00155	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00158	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00161	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
LP6005441-DNA_C07	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00131	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00144	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00154	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00148	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00150	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00151	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
LP6005441-DNA_D07	HGDP	MKP	Makrani in Pakistan	CSA	26	64	magenta
HGDP00909	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
LP6005441-DNA_E07	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00917	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00918	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP01283	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00908	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00916	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP01285	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00904	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00907	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00906	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00911	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00913	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00914	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00912	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00919	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00905	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP01201	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP01200	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
LP6005441-DNA_F07	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP01202	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00910	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
SS6004470	HGDP	MAS	Mandenka in Senegal	AFR	12	-12	orange
HGDP00869	HGDP	MAM	Maya in Mexico	AMR	19	-91	red
HGDP00877	HGDP	MAM	Maya in Mexico	AMR	19	-91	red
HGDP00858	HGDP	MAM	Maya in Mexico	AMR	19	-91	red
HGDP00871	HGDP	MAM	Maya in Mexico	AMR	19	-91	red
