Pop	Pop3code	Genetic_region	Project	Latitud	Longitud	Lambda	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56
Han Chinese South	CHS	EAS	1000 Genomes	23.13333	113.266667	4.64158883361278	0.0648148148148148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.796296296296296	NA	NA	NA	NA	NA	NA	NA	NA	0.138888888888889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.1	NA	0.97196261682243	NA	NA	NA	NA	NA	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.215443469003188	NA	0.88785046728972	NA	NA	NA	NA	NA	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0560747663551402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	0.464158883361278	NA	0.672897196261682	NA	NA	NA	NA	NA	NA	NA	NA	0.0280373831775701	0.252336448598131	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0186915887850467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	1	NA	0.177570093457944	NA	NA	NA	NA	NA	NA	NA	NA	0.0560747663551402	0.0654205607476635	NA	NA	0.0186915887850467	0.0186915887850467	NA	NA	NA	0.00934579439252336	NA	NA	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	NA	0.626168224299065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	10	0.0373831775700935	NA	NA	NA	NA	0.317757009345794	NA	0.00934579439252336	0.00934579439252336	NA	NA	NA	NA	NA	0.0280373831775701	NA	NA	NA	NA	NA	NA	0.11214953271028	NA	0.0280373831775701	0.00934579439252336	NA	NA	NA	NA	NA	NA	0.0654205607476635	NA	NA	NA	NA	NA	0.121495327102804	0.11214953271028	NA	NA	NA	0.0467289719626168	NA	NA	0.00934579439252336	NA	NA	NA	0.0934579439252336	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	2.15443469003188	NA	0.0467289719626168	0.177570093457944	NA	NA	NA	NA	NA	NA	NA	0.0186915887850467	0.0186915887850467	NA	NA	0.0280373831775701	0.0280373831775701	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0186915887850467	NA	NA	NA	NA	NA	0.663551401869159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Iberian Populations in Spain	IBS	EUR	1000 Genomes	40.38	-3.72	4.64158883361278	NA	NA	0.0467289719626168	NA	0.00934579439252336	NA	NA	NA	NA	NA	0.00934579439252336	NA	NA	NA	0.0373831775700935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00934579439252336	NA	0.00934579439252336	NA	0.878504672897196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.1	NA	0.029126213592233	NA	NA	NA	NA	NA	NA	NA	NA	0.970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.215443469003188	NA	0.029126213592233	NA	NA	NA	NA	NA	NA	NA	NA	0.970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	0.464158883361278	NA	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	0.864077669902913	0.00970873786407767	NA	NA	0.0388349514563107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679611650485437	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	1	NA	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	0.0485436893203883	NA	NA	NA	0.83495145631068	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679611650485437	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	10	0.029126213592233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854368932038835	NA	0.029126213592233	NA	NA	NA	NA	NA	0.00970873786407767	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679611650485437	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	2.15443469003188	NA	0.00970873786407767	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	0.0485436893203883	NA	0.058252427184466	NA	0.786407766990291	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679611650485437	NA	NA	NA	NA	NA	NA	NA	NA
Indian Telugu in the U.K.	ITU	CSA	1000 Genomes	52.486243	-2.890401	4.64158883361278	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194174757281553	NA	0.0485436893203883	NA	0.844660194174757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679611650485437	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.0215443469003188	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.0464158883361278	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.1	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.215443469003188	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	0.464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	10	NA	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951923076923077	NA	NA	NA	NA	0.0288461538461538	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	2.15443469003188	NA	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.990384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Japanese in Tokyo, Japan	JPT	EAS	1000 Genomes	35.68	139.68	4.64158883361278	NA	NA	0.00961538461538462	0.0288461538461538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951923076923077	NA	NA	NA	NA	NA	NA	NA	NA	0.00961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.0215443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.0464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.215443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	0.464158883361278	0.0297029702970297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97029702970297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	1	0.0495049504950495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95049504950495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	10	0.0495049504950495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.940594059405941	0.0099009900990099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	2.15443469003188	0.0495049504950495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95049504950495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kinh in Ho Chi Minh City, Vietnam	KHV	EAS	1000 Genomes	10.78	106.68	4.64158883361278	0.0495049504950495	NA	NA	0.0099009900990099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.940594059405941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.0464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.215443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	0.464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	10	0.0693069306930693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.673267326732673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0693069306930693	NA	NA	NA	0.188118811881188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	2.15443469003188	0.0297029702970297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97029702970297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luhya in Webuye, Kenya	LWK	AFR	1000 Genomes	-1.27	36.61	4.64158883361278	0.0594059405940594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.940594059405941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.0464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.215443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	0.464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	10	0.0941176470588235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.905882352941176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	2.15443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mende in Sierra Leone	MSL	AFR	1000 Genomes	8.48	-13.23	4.64158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
